-0.552339275	0.399793529
-0.434992301	-0.287123116
-0.326514977	0.560797774
1.066863818	-0.689551508
-0.459163218	0.609833936
1.083053183	-0.377914026
-0.601353435	0.576066121
-0.457011193	-0.287340511
-0.190352746	0.599733594
-0.209015495	0.613916024
0.219804427	-0.906807698
0.367647664	-0.392676963
-0.612744855	0.556378284
-0.498796669	0.662913735
-0.295498414	0.516396147
-0.555390834	-0.263072563
0.944234797	-0.536972737
-0.502321443	-0.141657057
-0.413241423	0.663808835
-0.142064688	0.524615283
1.226277329	-0.749938529
0.339728486	-0.85980645
0.598063251	-0.685438366
-0.416894259	-0.178007498
0.64410341	0.458598591
-0.511128413	-0.220783547
-0.278936297	0.509151165
-0.294151362	0.754565283
-0.481166499	0.585157201
-0.478304622	-0.202378594
0.850577411	-0.365086849
0.990893533	-0.437163465
-0.505273256	-0.03581833
0.564672201	0.579466763
-0.525487371	-0.23399994
-0.68513798	0.850970243
0.415596343	-0.385178225
-0.45000002	0.596075064
-0.354593678	0.598829293
0.115860764	-0.606316683
-0.306927556	0.615460959
-0.436109715	0.508872387
-0.921913966	0.845960879
-0.699657155	0.612211111
0.772321878	-0.65183739
0.804238334	-0.451316633
0.022396684	-0.753372688
0.629288002	0.275120928
1.226337825	-0.728876146
0.624214843	-0.84974831
-0.561854629	-0.135259228
0.576965159	0.555178675
-0.787329706	0.615106812
0.413955147	-0.458195133
-0.538210474	0.624552525
-0.44406478	-0.091048925
0.539719088	0.498187632
-0.412437615	0.662525666
0.393744928	-0.811171216
-0.523245605	-0.045940469
-0.732234506	0.637785288
-0.56838023	0.597057028
-0.449297808	0.596528899
-0.743655235	0.494613147
0.600052727	-0.40223543
0.58384077	-0.726091069
0.862908272	-0.761799949
0.664214192	-0.440385555
1.151882548	-0.770230693
0.871975845	-0.518794519
-0.568299111	-0.282367794
-0.786168505	0.646926642
-0.507900154	-0.229526005
-0.55599774	0.50397696
